S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
99,BENGALURU,CHANDIGARH,"15,708","13,162",144.3,6.0,9.8,0.0
100,BENGALURU,CHENNAI,"47,760","47,194",627.3,410.0,11.8,24.9
101,BENGALURU,COIMBATORE,"8,923","9,749",17.9,12.4,0.0,0.0
102,BENGALURU,DABOLIM,"50,983","49,611",35.7,147.0,1.0,1.6
103,BENGALURU,DARBHANGA,"8,231","5,808",17.5,22.6,0.0,0.0
104,BENGALURU,DEHRA DUN,"10,085","9,646",5.6,108.3,1.5,0.1
105,BENGALURU,DELHI,"191,082","175,741","2,170.1","2,516.0",18.5,29.3
106,BENGALURU,DIMAPUR,981,525,1.1,0.3,0.0,0.0
107,BENGALURU,DURGAPUR,"4,833","4,671",6.2,0.1,0.0,0.0
108,BENGALURU,GORAKHPUR,"1,010",986,0.1,0.0,0.0,0.0
109,BENGALURU,GUWAHATI,"27,273","24,771",165.7,39.6,12.7,3.0
110,BENGALURU,GWALIOR,"2,476","1,981",2.2,0.7,0.0,0.0
111,BENGALURU,HUBLI,"4,344","4,388",0.6,0.1,0.6,1.0
112,BENGALURU,HYDERABAD,"70,114","66,357",141.1,124.7,18.7,30.2
113,BENGALURU,IMPHAL,690,426,3.0,34.6,0.0,0.0
114,BENGALURU,INDORE,"12,420","11,663",84.9,41.5,5.5,1.6
115,BENGALURU,JABALPUR,"2,293","1,858",4.1,0.7,0.0,0.0
116,BENGALURU,JAIPUR,"22,187","18,860",132.2,163.9,11.9,1.9
117,BENGALURU,JAMMU,798,664,0.3,0.0,0.0,0.0
118,BENGALURU,JAMNAGAR,493,425,0.0,0.0,0.0,0.0
119,BENGALURU,JODHPUR,"4,959","4,859",0.5,0.0,2.3,0.0
120,BENGALURU,JORHAT,687,602,1.1,0.0,0.0,0.0
121,BENGALURU,KADAPA,237,313,0.2,0.0,0.0,0.0
122,BENGALURU,"KALABURAGI, KARNATAKA","2,537","2,562",0.0,0.0,0.0,0.0
123,BENGALURU,KANNUR,"3,946","3,921",3.7,1.2,0.0,0.0
124,BENGALURU,KANPUR,"3,428","3,330",0.5,0.0,0.0,0.0
125,BENGALURU,KOCHI,"70,290","70,434",135.6,53.8,11.3,7.0
126,BENGALURU,KOLKATA,"93,565","81,701",594.6,436.8,15.1,7.3
127,BENGALURU,KOZHIKODE,"4,325","4,703",4.5,0.3,1.6,0.0
128,BENGALURU,KURNOOL,388,482,0.1,0.0,0.0,0.0
129,BENGALURU,LUCKNOW,"25,684","20,513",128.6,95.7,14.5,1.1
130,BENGALURU,MADURAI,"6,419","5,859",0.5,11.3,3.3,0.7
131,BENGALURU,MANGALORE,"21,138","21,735",12.2,2.0,5.9,88.3
132,BENGALURU,MUMBAI,"156,864","163,901","1,123.7","1,499.9",14.3,31.0
133,BENGALURU,MYSORE,640,938,0.0,0.0,0.0,0.0
134,BENGALURU,NAGPUR,"15,387","14,030",50.3,28.2,4.8,1.8
135,BENGALURU,PATNA,"27,465","17,603",122.0,10.6,10.8,2.0
136,BENGALURU,PONDICHERRY,"1,028",945,0.0,0.0,0.0,0.0
