S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
226,CHENNAI,GORAKHPUR,9,-,0.0,-,0.0,-
227,CHENNAI,GUWAHATI,"12,784","15,237",207.0,21.6,8.9,1.6
228,CHENNAI,HUBLI,"1,362","1,606",0.1,0.3,0.6,0.0
229,CHENNAI,HYDERABAD,"50,964","50,892",496.8,451.0,34.2,22.5
230,CHENNAI,INDORE,"1,389","1,760",41.2,39.3,6.5,1.1
231,CHENNAI,JAIPUR,"7,669","6,651",14.7,73.9,7.0,0.6
232,CHENNAI,JODHPUR,"6,078","5,944",0.6,0.0,0.4,0.0
233,CHENNAI,KADAPA,33,93,0.0,0.0,0.0,0.0
234,CHENNAI,KANNUR,"2,051","1,864",0.8,0.0,0.0,0.0
235,CHENNAI,KOCHI,"14,905","15,078",20.3,27.2,12.3,3.2
236,CHENNAI,KOLKATA,"38,687","38,581",374.5,191.6,14.4,6.1
237,CHENNAI,KOZHIKODE,"1,897","1,946",0.6,0.0,0.4,0.0
238,CHENNAI,KURNOOL,450,551,0.1,0.0,0.0,0.0
239,CHENNAI,LUCKNOW,"3,805","4,024",23.0,26.4,8.7,1.5
240,CHENNAI,MADURAI,"13,903","13,798",5.2,16.0,1.4,0.0
241,CHENNAI,MANGALORE,"2,093","1,991",0.2,0.0,1.2,0.0
242,CHENNAI,MUMBAI,"67,926","66,630",638.7,537.2,43.2,33.6
243,CHENNAI,MYSORE,"1,320","1,526",0.1,0.0,0.0,0.0
244,CHENNAI,NAGPUR,"2,138","2,530",4.2,3.1,1.4,0.0
245,CHENNAI,PATNA,"4,319","5,392",13.8,6.8,6.8,1.4
246,CHENNAI,PORT BLAIR,"13,126","13,749",143.1,120.7,5.7,0.0
247,CHENNAI,PUNE,"18,553","19,089",250.6,263.1,9.0,6.2
248,CHENNAI,RAIPUR,"2,803","2,749",13.0,2.5,1.7,1.1
249,CHENNAI,RAJAHMUNDRY,"1,687","1,925",0.1,0.0,0.0,0.0
250,CHENNAI,RANCHI,"3,796","4,187",22.5,4.3,2.5,0.0
251,CHENNAI,SHIRDI,"5,544","5,250",18.5,31.9,0.0,0.0
252,CHENNAI,SRINAGAR,298,66,0.0,0.0,0.0,0.0
253,CHENNAI,SURAT,520,465,11.0,3.0,0.1,0.1
254,CHENNAI,TIRUCHIRAPALLY,"5,393","4,837",1.9,0.2,0.4,0.0
255,CHENNAI,TRIVANDRUM,"6,991","7,041",1.8,2.0,8.1,3.5
256,CHENNAI,TUTICORIN,"6,555","6,335",0.3,0.0,0.0,0.0
257,CHENNAI,VADODARA,162,203,0.1,0.6,0.0,0.0
258,CHENNAI,VARANASI,"6,442","5,813",1.3,22.8,3.5,0.0
259,CHENNAI,VIJAYAWADA,"3,398","3,492",2.1,0.6,2.6,0.0
260,CHENNAI,VISAKHAPATNAM,"7,766","8,711",28.7,21.6,7.7,1.6
261,COIMBATORE,DABOLIM,66,-,0.0,-,0.0,-
262,COIMBATORE,DELHI,"11,366","11,099",123.2,106.6,0.0,1.4
263,COIMBATORE,GUWAHATI,243,189,0.2,0.0,0.0,0.0
264,COIMBATORE,HYDERABAD,"13,967","13,328",56.6,10.4,0.0,0.0
265,COIMBATORE,JAIPUR,443,309,1.6,0.2,0.0,0.0
266,COIMBATORE,MANGALORE,-,299,-,0.0,-,0.0
267,COIMBATORE,MUMBAI,"17,957","16,788",225.2,127.5,5.0,5.9
268,COIMBATORE,PUNE,"1,894","1,142",2.1,5.7,0.0,0.0
269,COIMBATORE,SURAT,77,51,0.0,0.1,0.0,0.0
270,COIMBATORE,TIRUPATI,79,103,0.0,0.0,0.0,0.0
271,COIMBATORE,VISAKHAPATNAM,-,22,-,0.0,-,0.0
272,DABOLIM,DELHI,"116,965","112,701",120.3,192.2,2.2,1.6
273,DABOLIM,GUWAHATI,27,-,0.0,-,0.0,-
274,DABOLIM,HYDERABAD,"48,561","45,168",49.8,38.5,0.5,0.0
275,DABOLIM,INDORE,"3,527","3,597",1.0,2.8,0.2,0.0
276,DABOLIM,JAIPUR,"6,504","6,064",3.5,5.5,0.2,0.0
277,DABOLIM,KANNUR,"1,010","1,504",0.0,0.0,0.0,0.0
278,DABOLIM,KOCHI,"2,678","2,731",1.5,0.2,0.4,0.0
279,DABOLIM,KOLKATA,"10,769","10,299",26.5,3.8,1.3,0.0
280,DABOLIM,LUCKNOW,"5,532","5,295",2.2,0.0,0.3,0.0
281,DABOLIM,MUMBAI,"106,672","97,879",72.8,147.0,4.3,9.1
282,DABOLIM,MYSORE,"1,117","1,169",0.0,0.0,0.0,0.0
283,DABOLIM,NAGPUR,"2,787","2,493",0.0,0.0,0.1,0.0
284,DABOLIM,PUNE,"12,417","11,333",9.1,0.9,0.0,0.0
285,DABOLIM,RAIPUR,"1,473","1,245",0.3,0.2,0.0,0.0
286,DABOLIM,RAJKOT,"2,377","2,324",7.9,0.0,0.0,0.0
287,DABOLIM,SURAT,"6,338","4,906",12.8,22.6,0.2,0.5
288,DABOLIM,VIJAYAWADA,-,48,-,0.0,-,0.0
289,DARBHANGA,DELHI,"9,828","9,347",18.2,59.0,0.0,0.0
290,DARBHANGA,HYDERABAD,"2,554","2,677",0.0,0.0,0.0,0.0
291,DARBHANGA,KOLKATA,"1,519","1,546",0.0,0.6,0.0,0.0
292,DARBHANGA,MUMBAI,"5,027","5,383",21.5,1.7,0.0,0.0
293,DEHRA DUN,DELHI,"26,688","27,331",17.3,16.6,0.0,1.1
294,DEHRA DUN,GUWAHATI,77,84,0.3,0.0,0.0,0.0
295,DEHRA DUN,HYDERABAD,542,462,0.0,0.5,0.0,0.0
296,DEHRA DUN,JAIPUR,"2,375","1,917",0.0,0.0,0.0,0.0
297,DEHRA DUN,KOLKATA,278,195,0.0,0.0,0.0,0.0
298,DEHRA DUN,LUCKNOW,"3,767","3,944",0.0,0.0,0.1,0.8
299,DEHRA DUN,MUMBAI,"16,627","17,539",8.5,11.4,0.3,2.0
300,DEHRA DUN,PANTNAGAR,587,561,0.0,0.0,0.0,0.0
301,DEHRA DUN,PUNE,106,47,0.5,0.0,0.0,0.0
302,DEHRA DUN,VARANASI,"1,162","1,241",0.0,0.2,0.0,0.0
303,DELHI,DHARAMSALA,"7,530","6,541",0.0,0.0,0.0,0.0
304,DELHI,DIBRUGARH,"10,822","9,182",23.7,0.8,3.7,3.4
305,DELHI,DIMAPUR,"3,066","3,669",3.2,10.8,0.0,4.9
306,DELHI,DURGAPUR,"3,960","4,332",4.8,0.0,0.0,0.0
307,DELHI,GAYA,"2,660","2,643",0.1,0.0,0.0,0.0
308,DELHI,GORAKHPUR,"13,152","12,070",14.1,0.0,6.7,0.0
309,DELHI,GUWAHATI,"61,085","62,593",462.0,135.9,28.8,19.1
310,DELHI,GWALIOR,"1,073","1,342",0.3,0.0,0.0,0.0
311,DELHI,HYDERABAD,"101,543","101,690",905.1,925.5,25.5,20.1
312,DELHI,IMPHAL,"8,163","9,364",130.7,48.7,4.3,0.4
313,DELHI,INDORE,"33,840","33,905",175.5,133.2,13.6,11.3
314,DELHI,JABALPUR,"8,102","7,475",7.2,4.4,0.0,0.0
315,DELHI,JAIPUR,"22,257","20,938",32.1,45.8,0.0,26.0
