S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
224,DEHRA DUN,LUCKNOW,"2,943","3,556",0.0,0.0,0.1,0.8
225,DEHRA DUN,MUMBAI,"12,089","14,923",3.4,14.6,0.2,3.1
226,DEHRA DUN,PANTNAGAR,943,987,0.0,0.0,0.0,0.0
227,DEHRA DUN,PUNE,802,"1,057",2.4,0.6,0.0,0.5
228,DEHRA DUN,VARANASI,"1,052",851,2.7,0.2,0.0,0.0
229,DELHI,DHARAMSALA,"5,713","4,773",0.2,0.0,0.0,0.0
230,DELHI,DIBRUGARH,"8,482","8,138",20.5,15.3,2.1,4.0
231,DELHI,DIMAPUR,"2,593","2,747",3.8,9.6,0.0,3.0
232,DELHI,DURGAPUR,"4,932","4,107",0.5,0.0,0.0,0.0
233,DELHI,GAYA,"4,179","4,002",0.3,0.0,0.0,0.0
234,DELHI,GORAKHPUR,"12,128","10,868",10.3,0.0,14.0,0.0
235,DELHI,GUWAHATI,"57,965","56,487",471.1,102.4,29.0,16.5
236,DELHI,GWALIOR,"2,617","3,261",0.8,0.0,0.0,0.0
237,DELHI,HYDERABAD,"98,944","110,713","1,125.1",745.9,31.7,19.0
238,DELHI,IMPHAL,"9,157","8,837",89.6,71.9,4.3,0.6
239,DELHI,INDORE,"27,729","27,906",159.9,126.6,15.6,7.3
240,DELHI,JABALPUR,"5,286","5,301",10.1,7.5,0.0,0.0
241,DELHI,JAGDALPUR,236,346,0.0,0.0,0.0,0.0
242,DELHI,JAIPUR,"24,028","22,700",32.8,68.3,12.4,17.5
243,DELHI,JAMMU,"38,194","38,062",51.3,26.8,0.7,0.0
244,DELHI,JHARSUGUDA,"2,524","2,560",5.1,0.0,0.0,0.0
245,DELHI,JODHPUR,"9,167","8,900",8.8,6.8,2.5,0.0
246,DELHI,JORHAT,661,502,0.2,0.1,0.0,0.0
247,DELHI,KANDLA,"1,107","1,052",0.0,0.0,0.0,0.0
248,DELHI,KANNUR,"1,045","1,493",0.7,0.0,0.0,0.0
249,DELHI,KANPUR,"1,573","1,415",1.3,0.0,0.0,0.0
250,DELHI,KHAJURAHO,452,396,0.0,0.0,0.0,0.0
251,DELHI,KOCHI,"34,062","39,829",361.6,115.8,17.8,10.3
252,DELHI,KOLKATA,"112,036","103,131","1,823.4","1,662.8",39.0,33.7
253,DELHI,KOZHIKODE,"8,625","9,416",20.6,1.7,2.2,0.0
254,DELHI,KULLU,739,370,0.0,0.0,0.0,0.0
255,CHENNAI,TIRUPATI,70,-,0.0,-,0.0,-
256,DELHI,LEH,"40,697","44,078",88.9,10.2,2.9,0.0
257,DELHI,LUCKNOW,"54,315","55,941",164.4,80.7,46.3,17.1
258,CHENNAI,UDAIPUR,43,62,0.0,0.0,0.0,0.0
259,DELHI,MADURAI,"2,937","3,192",15.1,40.2,0.0,0.0
260,DELHI,MANGALORE,"1,582","1,705",1.5,0.8,0.0,11.8
261,DELHI,MUMBAI,"216,928","221,065","2,617.5","2,605.7",47.6,69.2
262,DELHI,NAGPUR,"17,402","18,814",203.2,68.4,11.8,10.6
263,DELHI,NASIK,"2,700","3,154",21.6,0.0,0.0,0.0
264,DELHI,PANTNAGAR,"2,238","2,204",0.3,0.0,0.0,0.0
265,DELHI,PATHANKOT,524,576,0.0,0.0,0.0,0.0
266,DELHI,PATNA,"62,906","57,028",433.2,91.9,37.1,19.0
267,DELHI,PORT BLAIR,"4,715","4,236",43.4,24.5,0.0,0.0
268,DELHI,PUNE,"95,708","101,652","1,144.9",876.6,12.2,4.8
269,DELHI,RAIPUR,"27,807","29,770",188.3,31.0,16.7,8.2
270,DELHI,RAJKOT,"13,451","13,702",19.2,32.5,0.0,0.0
271,DELHI,RANCHI,"29,545","28,469",216.9,27.4,19.0,12.3
272,DELHI,SHIRDI,"9,014","8,957",62.2,28.3,0.0,0.0
273,DELHI,SILCHAR,"1,967","1,602",0.3,0.2,0.0,0.0
274,DELHI,SRINAGAR,"102,122","102,313",469.3,162.8,10.2,34.4
275,DELHI,SURAT,"17,950","17,529",82.0,70.0,3.9,0.0
276,DELHI,TIRUCHIRAPALLY,955,"1,043",0.0,0.3,0.0,0.0
277,DELHI,TIRUPATI,"2,750","2,023",1.7,0.0,0.0,0.0
278,DELHI,TRIVANDRUM,"9,243","10,277",30.3,1.9,3.1,4.5
279,DELHI,UDAIPUR,"17,375","17,339",4.6,28.0,0.1,0.0
280,DELHI,VADODARA,"16,651","17,270",45.1,60.8,1.2,3.2
281,DELHI,VARANASI,"29,241","27,406",76.2,45.2,12.7,1.6
282,DELHI,VIJAYAWADA,"8,440","9,511",114.1,1.1,0.0,0.0
283,DELHI,VISAKHAPATNAM,"16,091","17,541",116.6,48.8,2.6,0.0
284,DELHI,Kushinagar International Airport,232,223,0.0,0.0,0.0,0.0
285,DHARAMSALA,JAIPUR,-,5,-,0.0,-,0.0
286,DIBRUGARH,DIMAPUR,109,57,0.0,0.0,0.0,0.3
287,DIBRUGARH,GUWAHATI,"2,260","1,606",0.0,0.0,0.0,3.1
288,DABOLIM,VARANASI,7,-,0.0,-,0.0,-
289,DIBRUGARH,IMPHAL,758,922,0.0,0.0,0.0,0.0
290,DIBRUGARH,KOLKATA,"9,195","9,247",32.8,30.3,3.3,6.0
291,DIBRUGARH,MUMBAI,265,542,0.5,0.2,0.0,0.0
292,DIBRUGARH,SHILLONG,131,184,0.0,0.0,0.0,0.0
293,DIU,MUMBAI,"1,677","1,673",0.0,0.0,0.0,0.0
294,DIMAPUR,GUWAHATI,762,673,0.8,0.2,0.0,0.0
295,DIMAPUR,IMPHAL,"1,127","1,350",6.0,0.3,0.0,0.0
296,DIMAPUR,KOLKATA,"6,146","4,877",4.5,72.9,11.7,4.5
297,DIMAPUR,MUMBAI,77,169,0.1,0.0,0.0,0.0
298,DIMAPUR,SHILLONG,29,37,0.0,0.0,0.0,0.0
299,GUWAHATI,HYDERABAD,"5,365","5,267",5.3,31.5,2.4,3.4
300,GUWAHATI,IMPHAL,"17,338","19,028",42.4,41.6,6.7,3.6
301,GUWAHATI,JAIPUR,"3,936","4,086",7.7,15.3,0.0,0.6
302,GUWAHATI,JODHPUR,8,62,0.0,0.0,0.0,0.0
303,GUWAHATI,JORHAT,"1,188","1,367",0.0,0.0,0.0,0.0
304,GUWAHATI,KOLKATA,"32,173","34,562",109.1,281.5,13.7,33.4
305,GUWAHATI,LUCKNOW,"3,275","2,539",0.6,0.5,0.0,0.0
306,GUWAHATI,MUMBAI,"13,520","13,898",48.1,146.9,2.0,9.8
307,GUWAHATI,PASIGHAT,532,455,0.1,0.0,0.0,0.0
308,GUWAHATI,PATNA,"3,596","4,050",1.8,1.1,0.0,0.4
309,GUWAHATI,PUNE,162,-,0.3,-,0.0,-
310,GUWAHATI,RUPSI,927,713,0.0,0.0,0.0,0.0
311,GUWAHATI,SHILLONG,13,21,0.0,0.0,0.0,0.0
312,GUWAHATI,SILCHAR,"3,922","4,136",3.0,0.0,0.0,0.0
313,GUWAHATI,TEZPUR,150,43,0.0,0.0,0.0,0.0
314,GUWAHATI,TEZU,763,832,0.0,0.0,0.0,0.0
315,GUWAHATI,VARANASI,379,420,0.2,0.1,0.0,0.0
316,GAYA,KOLKATA,"1,092","1,050",0.0,0.1,0.0,0.0
317,"KALABURAGI, KARNATAKA",TIRUPATI,272,196,0.0,0.0,0.0,0.0
318,DABOLIM,DELHI,"77,488","78,227",131.0,180.8,1.8,2.2
319,DABOLIM,GUWAHATI,273,-,0.4,-,0.0,-
320,DABOLIM,HYDERABAD,"34,133","36,580",36.0,17.5,0.6,0.0
321,DABOLIM,INDORE,"3,405","3,373",0.2,3.2,0.1,0.0
322,DABOLIM,JAIPUR,"1,421","1,838",0.6,0.0,0.1,0.0
