S.No.,CITY 1,CITY 2,AVG FLIGHTS TO CITY 2,AVG FLIGHTS FROM CITY 2,TOTAL AVG FLIGHTS
487,JHARSUGUDA,RAIPUR,8,5,13
488,JORHAT,KOLKATA,28,32,60
489,KURNOOL,VISAKHAPATNAM,5,4,9
490,KOLHAPUR,TIRUPATI,12,16,28
491,KANPUR,MUMBAI,40,42,82
492,AJMER,INDORE,2,3,5
493,AJMER,MUMBAI,2,2,4
494,AJMER,SURAT,3,3,6
495,LUCKNOW,MUMBAI,233,264,497
496,LUCKNOW,NAGPUR,16,14,30
497,LUCKNOW,PANTNAGAR,7,6,13
498,LUCKNOW,PATNA,35,33,68
499,LUCKNOW,PUNE,16,13,29
500,KOLKATA,PAKYONG,5,4,9
501,LUCKNOW,RAIPUR,2,3,5
502,LUCKNOW,RANCHI,25,28,53
503,LUCKNOW,SRINAGAR,4,4,8
504,LUCKNOW,VARANASI,22,2,24
505,CHENNAI,COIMBATORE,317,311,628
506,CHENNAI,DABOLIM,45,42,87
507,CHENNAI,DARBHANGA,3,1,4
508,CHENNAI,DEHRA DUN,13,10,23
509,CHENNAI,DELHI,791,697,1488
510,CHENNAI,DIBRUGARH,5,3,8
511,CHENNAI,DURGAPUR,38,36,74
512,CHENNAI,GUWAHATI,104,111,215
513,CHENNAI,HUBLI,15,16,31
514,CHENNAI,HYDERABAD,363,362,725
515,CHENNAI,INDORE,14,13,27
516,CHENNAI,JAIPUR,45,39,84
517,CHENNAI,JODHPUR,45,45,90
518,CHENNAI,KADAPA,4,4,8
519,CHENNAI,KANNUR,15,14,29
520,CHENNAI,KOCHI,180,176,356
521,CHENNAI,KOLKATA,298,284,582
522,CHENNAI,KOZHIKODE,18,17,35
523,CHENNAI,KURNOOL,4,4,8
524,CHENNAI,LUCKNOW,32,29,61
525,CHENNAI,MADURAI,130,129,259
526,CHENNAI,MANGALORE,18,17,35
527,CHENNAI,MUMBAI,939,792,1731
528,CHENNAI,MYSORE,20,16,36
529,CHENNAI,PATNA,20,18,38
530,CHENNAI,PORT BLAIR,218,196,414
531,CHENNAI,PUNE,172,180,352
532,CHENNAI,RAIPUR,24,24,48
533,CHENNAI,RAJAHMUNDRY,22,23,45
534,CHENNAI,RANCHI,32,37,69
535,CHENNAI,SHIRDI,60,55,115
536,CHENNAI,SRINAGAR,4,5,9
537,CHENNAI,SURAT,42,38,80
538,CHENNAI,TIRUCHIRAPALLY,70,68,138
539,CHENNAI,TRIVANDRUM,133,140,273
540,CHENNAI,TUTICORIN,54,52,106
541,CHENNAI,VADODARA,2,2,4
542,CHENNAI,VARANASI,26,23,49
543,CHENNAI,VIJAYAWADA,33,41,74
544,CHENNAI,VISAKHAPATNAM,96,104,200
545,NAGPUR,PUNE,124,107,231
546,BILASPUR,DELHI,4,5,9
547,BILASPUR,JABALPUR,3,4,7
548,PATNA,PUNE,43,39,82
549,PATNA,RANCHI,34,31,65
550,PUNE,RAIPUR,17,20,37
551,PUNE,RANCHI,39,41,80
552,PUNE,TIRUPATI,4,4,8
553,DURGAPUR,HYDERABAD,22,21,43
554,DURGAPUR,MUMBAI,28,31,59
555,DURGAPUR,SRINAGAR,22,1,23
556,DURGAPUR,TRIVANDRUM,1,1,2
557,RAJAHMUNDRY,TIRUPATI,5,4,9
558,RAJAHMUNDRY,VISAKHAPATNAM,4,4,8
559,RAIPUR,SRINAGAR,4,4,8
560,RAJAHMUNDRY,VIJAYAWADA,22,1,23
561,RAIPUR,VISAKHAPATNAM,4,23,27
562,SHIRDI,TIRUPATI,5,6,11
563,SHIRDI,VISAKHAPATNAM,1,23,24
564,SHILLONG,SILCHAR,3,3,6
565,TIRUPATI,VIJAYAWADA,8,9,17
566,TIRUPATI,VISAKHAPATNAM,13,15,28
567,GHAZIABAD,HUBLI,7,7,14
568,GHAZIABAD,"KALABURAGI, KARNATAKA",3,3,6
569,VIJAYAWADA,VISAKHAPATNAM,15,16,31
570,Deoghar Airport,KOLKATA,5,4,9
571,Deoghar Airport,DELHI,25,27,52
