S.No.,CITY 1,CITY 2,AVG FLIGHTS TO CITY 2,AVG FLIGHTS FROM CITY 2,TOTAL AVG FLIGHTS
401,HYDERABAD,UDAIPUR,25,25,50
402,HYDERABAD,VADODARA,25,25,50
403,HYDERABAD,VARANASI,69,64,133
404,HYDERABAD,VIDYANAGAR,1,1,2
405,HYDERABAD,VIJAYAWADA,71,74,145
406,HYDERABAD,VISAKHAPATNAM,231,225,456
407,IMPHAL,KOLKATA,109,95,204
408,IMPHAL,MUMBAI,3,4,7
409,IMPHAL,SHILLONG,8,6,14
410,INDORE,JABALPUR,6,6,12
411,INDORE,JAIPUR,8,8,16
412,INDORE,JODHPUR,10,9,19
413,INDORE,KOLKATA,32,27,59
414,INDORE,LUCKNOW,11,11,22
415,INDORE,MUMBAI,131,138,269
416,INDORE,NAGPUR,9,9,18
417,INDORE,PUNE,29,31,60
418,INDORE,RAIPUR,29,31,60
419,INDORE,SURAT,6,8,14
420,JABALPUR,MUMBAI,35,35,70
421,JABALPUR,PUNE,17,15,32
422,JAGDALPUR,RAIPUR,10,10,20
423,JAIPUR,JAISALMER,17,15,32
424,JAIPUR,KOLKATA,152,159,311
425,JAIPUR,LUCKNOW,9,9,18
426,JAIPUR,MUMBAI,383,405,788
427,JAIPUR,PORT BLAIR,1,19,20
428,JAIPUR,PUNE,62,57,119
429,JAIPUR,SURAT,19,20,39
430,JAIPUR,UDAIPUR,21,21,42
431,JAISALMER,MUMBAI,2,2,4
432,JALGAON,MUMBAI,2,1,3
433,JAMMU,LEH,33,36,69
434,JAMMU,MUMBAI,29,74,103
435,JAMMU,SRINAGAR,190,127,317
436,JAMNAGAR,MUMBAI,29,30,59
437,JHARSUGUDA,KOLKATA,23,22,45
438,JHARSUGUDA,RAIPUR,8,6,14
439,JODHPUR,KOLKATA,10,10,20
440,JODHPUR,MUMBAI,157,164,321
441,JORHAT,KOLKATA,18,18,36
442,JORHAT,NAGPUR,19,1,20
443,"KALABURAGI, KARNATAKA",TIRUPATI,4,3,7
444,KANDLA,MUMBAI,28,29,57
445,KANNUR,KOCHI,10,10,20
446,KANNUR,KOZHIKODE,1,1,2
447,KANNUR,MANGALORE,2,1,3
448,KANNUR,MUMBAI,14,13,27
449,KANNUR,TRIVANDRUM,10,9,19
450,KANPUR,MUMBAI,41,41,82
451,KOCHI,KOLKATA,43,40,83
452,KOCHI,MUMBAI,257,237,494
453,KOCHI,MYSORE,8,8,16
454,KOCHI,PUNE,20,20,40
455,KOCHI,RANCHI,4,2,6
456,KOCHI,TRIVANDRUM,7,7,14
457,KOCHI,VADODARA,1,19,20
458,KOLHAPUR,MUMBAI,2,2,4
459,KOLHAPUR,TIRUPATI,7,9,16
460,KOLKATA,LILABARI,8,10,18
461,KOLKATA,LUCKNOW,59,89,148
462,KOLKATA,MANGALORE,1,1,2
463,KOLKATA,MUMBAI,486,461,947
464,KOLKATA,NAGPUR,19,25,44
465,KOLKATA,PAKYONG,15,13,28
466,KOLKATA,PASIGHAT,19,1,20
467,KOLKATA,PATNA,58,61,119
468,KOLKATA,PORT BLAIR,134,118,252
469,KOLKATA,PUNE,58,55,113
470,KOLKATA,RAIPUR,39,47,86
471,KOLKATA,RANCHI,28,36,64
472,KOLKATA,RUPSI,12,12,24
473,KOLKATA,SHILLONG,13,13,26
474,KOLKATA,SILCHAR,93,94,187
475,KOLKATA,SRINAGAR,4,5,9
476,KOLKATA,SURAT,34,36,70
477,KOLKATA,TEZPUR,19,3,22
478,KOLKATA,UDAIPUR,3,3,6
479,KOLKATA,VARANASI,39,38,77
480,KOLKATA,VISAKHAPATNAM,30,36,66
481,KOZHIKODE,MUMBAI,24,24,48
482,KURNOOL,VISAKHAPATNAM,6,6,12
483,LEH,SRINAGAR,18,10,28
484,LUCKNOW,MUMBAI,207,229,436
485,LUCKNOW,NAGPUR,17,16,33
486,LUCKNOW,PATNA,26,25,51
487,LUCKNOW,PUNE,26,25,51
488,LUCKNOW,RAIPUR,16,18,34
489,LUCKNOW,RANCHI,21,25,46
490,LUCKNOW,VARANASI,3,1,4
491,MADURAI,MUMBAI,16,18,34
492,MADURAI,TIRUPATI,4,4,8
493,MADURAI,VIJAYAWADA,19,2,21
494,MANGALORE,MUMBAI,158,177,335
495,MUMBAI,NAGPUR,221,226,447
496,MUMBAI,NANDED,6,4,10
497,MUMBAI,PATNA,126,128,254
498,MUMBAI,PORT BLAIR,4,19,23
499,MUMBAI,PUNE,1,1,2
500,MUMBAI,RAIPUR,87,81,168
501,MUMBAI,RAJKOT,79,77,156
502,MUMBAI,RANCHI,97,115,212
503,MUMBAI,SILCHAR,1,19,20
504,MUMBAI,SRINAGAR,68,100,168
505,MUMBAI,SURAT,12,15,27
506,MUMBAI,TIRUPATI,10,7,17
507,MUMBAI,TRIVANDRUM,50,62,112
508,MUMBAI,UDAIPUR,204,196,400
509,MUMBAI,VADODARA,73,74,147
510,MUMBAI,VARANASI,222,205,427
511,MUMBAI,VISAKHAPATNAM,47,59,106
512,MUMBAI,Sindhudurg Airport,14,13,27
513,NAGPUR,PUNE,136,120,256
514,NAGPUR,RAIPUR,1,1,2
515,NASIK,PUNE,6,5,11
516,PASIGHAT,TEZPUR,1,1,2
517,PATNA,PUNE,29,29,58
518,PATNA,RANCHI,20,21,41
519,PATNA,VARANASI,1,19,20
520,PORT BLAIR,VISAKHAPATNAM,16,13,29
521,PUNE,RAIPUR,12,13,25
522,PUNE,TIRUPATI,7,8,15
523,RAIPUR,VISAKHAPATNAM,5,19,24
524,RAJAHMUNDRY,VISAKHAPATNAM,4,4,8
525,SHILLONG,SILCHAR,2,3,5
526,TIRUPATI,VIJAYAWADA,2,4,6
527,TIRUPATI,VISAKHAPATNAM,17,22,39
528,VIJAYAWADA,VISAKHAPATNAM,16,15,31
