date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,late_aircraft_ct,arr_cancelled,arr_delay,carrier_delay,weather_delay,nas_delay,late_aircraft_delay,total_delayed_flights
2019-6,OH,PSA Airlines Inc.,HVN,"New Haven, CT: Tweed New Haven",65,18,3,0,4,11,10,1956,311,1,221,1402,36
2019-6,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",205,44,15,6,13,10,3,2105,858,301,516,430,88
2019-6,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",215,32,12,1,8,11,1,1343,401,64,183,695,64
2019-6,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",53,4,1,0,1,2,1,361,136,0,16,209,8
2019-6,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",145,53,12,4,18,19,1,3332,747,297,733,1555,106
2019-6,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",139,32,10,1,14,8,1,1611,399,53,483,676,65
2019-6,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",29,8,2,1,2,3,0,973,258,273,106,336,16
2019-6,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",35,13,3,1,3,6,2,594,88,59,143,304,26
2019-6,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",180,52,11,1,20,20,12,4023,764,197,1171,1891,104
2019-6,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",114,27,7,4,8,8,1,1558,415,153,442,548,54
2019-6,OH,PSA Airlines Inc.,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",66,11,2,1,1,8,1,709,69,25,41,574,23
2019-6,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",28,3,1,0,2,0,0,92,25,0,60,7,6
2019-6,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",79,19,7,2,2,8,1,1148,465,128,75,480,38
2019-6,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",50,11,2,2,2,5,0,660,69,286,65,240,22
2019-6,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",56,14,5,0,5,4,0,702,291,0,219,192,28
2019-6,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",145,47,12,4,12,19,1,2786,752,260,412,1362,94
2019-6,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",140,33,10,2,8,13,2,1820,587,135,285,813,66
2019-6,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",85,13,3,2,4,4,2,557,143,133,139,142,26
2019-6,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",113,40,9,5,12,14,2,2034,322,374,513,825,80
2019-6,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",25,9,4,1,2,3,0,617,258,52,74,233,19
2019-6,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",200,46,8,2,16,20,5,3339,466,149,888,1836,92
2019-6,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",107,28,8,4,7,10,1,1679,343,412,223,701,57
2019-6,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",64,13,5,3,3,2,1,1035,291,366,85,293,26
2019-6,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",60,16,3,3,5,6,1,979,181,124,211,463,33
2019-6,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",417,120,28,5,29,58,6,10413,2184,537,2037,5641,240
2019-6,OH,PSA Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",179,37,6,3,9,19,2,2094,266,205,449,1167,74
2019-6,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1414,306,78,9,96,122,48,29215,7362,728,8277,12837,611
2019-6,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",60,21,4,1,5,11,1,1543,194,120,196,1033,42
2019-6,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",236,38,16,0,12,9,2,2570,1213,0,464,893,75
2019-6,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",240,72,18,2,26,26,2,4478,919,154,1449,1956,144
2019-6,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",250,67,23,8,15,21,4,4667,1191,855,1008,1613,134
2019-6,OH,PSA Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",25,6,1,0,5,0,0,151,49,0,102,0,12
2019-6,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",163,49,14,4,20,11,4,3683,893,513,993,1284,98
2019-6,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",100,22,4,1,6,12,1,1267,259,55,166,787,45
2019-6,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",175,41,12,3,8,18,3,3557,1030,365,576,1586,82
2019-6,OH,PSA Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",25,7,2,0,5,0,0,191,85,0,103,3,14
2019-6,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",299,65,13,3,21,29,9,4622,980,390,952,2299,131
2019-6,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",60,17,5,1,2,10,0,1142,303,73,155,611,35
2019-6,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",191,48,12,3,18,14,1,2192,402,189,598,975,95
2019-6,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",60,11,3,3,1,4,2,790,201,218,59,312,22
2019-6,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",90,16,3,3,4,6,1,1604,696,234,142,532,32
2019-6,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",198,54,18,1,19,17,2,3879,1561,61,843,1412,109
2019-6,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",103,21,7,0,3,11,3,1192,377,0,88,727,42
2019-6,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",150,36,7,3,10,16,2,2734,841,285,538,1070,72
2019-6,OH,PSA Airlines Inc.,TOL,"Toledo, OH: Toledo Express",60,15,3,3,2,6,0,1046,157,237,130,522,29
2019-6,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",120,23,8,0,2,13,1,1908,391,15,123,1379,46
2019-6,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",33,8,3,0,5,0,0,186,57,0,123,6,16
2019-12,EV,ExpressJet Airlines LLC,BDL,"Hartford, CT: Bradley International",14,4,2,0,0,2,0,114,61,0,0,53,8
2019-12,EV,ExpressJet Airlines LLC,BGR,"Bangor, ME: Bangor International",34,16,4,0,4,8,2,1450,682,0,231,537,32
2019-12,EV,ExpressJet Airlines LLC,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",65,13,5,0,6,2,0,572,233,2,206,131,26
2019-12,EV,ExpressJet Airlines LLC,BNA,"Nashville, TN: Nashville International",120,41,11,1,14,15,6,2638,670,164,685,1119,82
2019-12,EV,ExpressJet Airlines LLC,BRO,"Brownsville, TX: Brownsville South Padre Island International",96,17,8,0,5,4,1,1037,578,0,139,320,34
2019-12,EV,ExpressJet Airlines LLC,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",123,16,5,1,6,4,0,1393,416,387,210,380,32
2019-12,EV,ExpressJet Airlines LLC,BTV,"Burlington, VT: Burlington International",73,32,8,1,7,16,1,4119,1162,69,1350,1538,64
2019-12,EV,ExpressJet Airlines LLC,BUF,"Buffalo, NY: Buffalo Niagara International",87,33,9,2,7,14,12,2377,826,60,275,1216,65
2019-12,EV,ExpressJet Airlines LLC,CAK,"Akron, OH: Akron-Canton Regional",30,6,1,0,4,1,1,255,44,0,176,35,12
2019-12,EV,ExpressJet Airlines LLC,CHS,"Charleston, SC: Charleston AFB/International",26,6,2,0,3,1,0,1072,845,0,150,77,12
2019-12,EV,ExpressJet Airlines LLC,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",2,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,EV,ExpressJet Airlines LLC,CLE,"Cleveland, OH: Cleveland-Hopkins International",325,97,27,2,23,44,15,9834,3956,985,1395,3498,193
2019-12,EV,ExpressJet Airlines LLC,CLL,"College Station/Bryan, TX: Easterwood Field",62,14,6,1,2,4,1,1290,723,104,74,389,27
2019-12,EV,ExpressJet Airlines LLC,CLT,"Charlotte, NC: Charlotte Douglas International",93,31,9,0,13,9,1,1708,786,0,324,598,62
2019-12,EV,ExpressJet Airlines LLC,CMH,"Columbus, OH: John Glenn Columbus International",81,17,6,0,6,5,1,1064,399,0,306,359,34
2019-12,EV,ExpressJet Airlines LLC,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",5,3,2,0,1,0,0,213,184,0,20,9,6
2019-12,EV,ExpressJet Airlines LLC,CRP,"Corpus Christi, TX: Corpus Christi International",119,12,3,2,1,5,1,924,210,179,46,489,23
2019-12,EV,ExpressJet Airlines LLC,CRW,"Charleston/Dunbar, WV: Yeager",1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,EV,ExpressJet Airlines LLC,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",168,40,16,1,10,13,4,3978,2174,41,506,1257,80
2019-12,EV,ExpressJet Airlines LLC,DAY,"Dayton, OH: James M Cox/Dayton International",7,4,2,0,0,2,0,485,241,0,18,226,8
2019-12,EV,ExpressJet Airlines LLC,DCA,"Washington, DC: Ronald Reagan Washington National",289,78,21,1,28,28,9,8368,2311,20,3099,2938,156
2019-12,EV,ExpressJet Airlines LLC,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6,1,1,0,0,0,0,142,116,0,26,0,2
2019-12,EV,ExpressJet Airlines LLC,DSM,"Des Moines, IA: Des Moines International",1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,EV,ExpressJet Airlines LLC,DTW,"Detroit, MI: Detroit Metro Wayne County",77,18,5,2,7,5,0,955,249,159,260,287,37
2019-12,EV,ExpressJet Airlines LLC,ECP,"Panama City, FL: Northwest Florida Beaches International",44,6,4,0,2,0,1,735,651,0,84,0,12
2019-12,EV,ExpressJet Airlines LLC,ELP,"El Paso, TX: El Paso International",43,8,0,1,4,4,0,271,0,26,87,158,17
2019-12,EV,ExpressJet Airlines LLC,ERI,"Erie, PA: Erie International/Tom Ridge Field",16,1,0,0,0,1,1,45,0,0,0,45,2
2019-12,EV,ExpressJet Airlines LLC,EVV,"Evansville, IN: Evansville Regional",1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,EV,ExpressJet Airlines LLC,EWR,"Newark, NJ: Newark Liberty International",1424,624,77,3,374,171,84,71703,12093,465,42011,17134,1249
2019-12,EV,ExpressJet Airlines LLC,EYW,"Key West, FL: Key West International",17,5,1,1,2,1,0,357,69,18,99,171,10
2019-12,EV,ExpressJet Airlines LLC,FNT,"Flint, MI: Bishop International",9,4,1,0,3,0,0,175,47,0,96,32,8
2019-12,EV,ExpressJet Airlines LLC,FSD,"Sioux Falls, SD: Joe Foss Field",15,0,0,0,0,0,1,0,0,0,0,0,0
2019-12,EV,ExpressJet Airlines LLC,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",89,8,4,1,2,1,2,925,216,228,163,318,16
2019-12,EV,ExpressJet Airlines LLC,GRB,"Green Bay, WI: Green Bay Austin Straubel International",52,10,2,1,2,5,1,1630,1111,36,95,388,20
2019-12,EV,ExpressJet Airlines LLC,GRK,"Killeen, TX: Robert Gray AAF",53,9,3,0,3,3,0,590,77,0,101,412,18
2019-12,EV,ExpressJet Airlines LLC,GRR,"Grand Rapids, MI: Gerald R. Ford International",62,24,12,0,7,5,4,1494,827,0,320,347,48
2019-12,EV,ExpressJet Airlines LLC,GSO,"Greensboro/High Point, NC: Piedmont Triad International",35,7,1,0,4,2,1,447,141,0,202,104,14
2019-12,EV,ExpressJet Airlines LLC,GSP,"Greer, SC: Greenville-Spartanburg International",102,39,12,0,8,19,8,3779,1644,0,412,1723,78
2019-12,EV,ExpressJet Airlines LLC,HDN,"Hayden, CO: Yampa Valley",4,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,EV,ExpressJet Airlines LLC,HOB,"Hobbs, NM: Lea County Regional",3,1,1,0,0,0,0,16,10,0,6,0,2
2019-12,EV,ExpressJet Airlines LLC,HRL,"Harlingen/San Benito, TX: Valley International",65,13,5,0,5,4,0,914,296,0,98,520,27
2019-12,EV,ExpressJet Airlines LLC,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",24,2,1,0,1,0,0,104,70,0,34,0,4
2019-12,EV,ExpressJet Airlines LLC,IAH,"Houston, TX: George Bush Intercontinental/Houston",2638,400,69,6,163,162,12,37886,11707,908,11553,13718,800
2019-12,EV,ExpressJet Airlines LLC,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",65,8,4,1,2,1,0,673,331,151,35,156,16
2019-12,EV,ExpressJet Airlines LLC,IND,"Indianapolis, IN: Indianapolis International",146,46,17,1,14,15,1,3761,1773,105,458,1425,93
2019-12,EV,ExpressJet Airlines LLC,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",71,10,3,0,5,2,0,452,185,7,129,131,20
2019-12,EV,ExpressJet Airlines LLC,JAX,"Jacksonville, FL: Jacksonville International",66,12,3,0,5,4,1,665,255,0,230,180,24
2019-12,EV,ExpressJet Airlines LLC,LAN,"Lansing, MI: Capital Region International",2,1,0,0,1,0,0,23,0,0,23,0,2
2019-12,EV,ExpressJet Airlines LLC,LBB,"Lubbock, TX: Lubbock Preston Smith International",60,10,3,0,3,4,2,434,97,15,92,230,20
2019-12,EV,ExpressJet Airlines LLC,LCH,"Lake Charles, LA: Lake Charles Regional",79,12,3,1,4,4,0,1540,219,109,1044,168,24
2019-12,EV,ExpressJet Airlines LLC,LEX,"Lexington, KY: Blue Grass",39,5,1,0,2,2,0,407,20,11,246,130,10
2019-12,EV,ExpressJet Airlines LLC,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",130,19,8,3,6,2,0,1387,471,318,356,242,38
2019-12,EV,ExpressJet Airlines LLC,LGA,"New York, NY: LaGuardia",160,39,6,0,21,13,7,3461,606,0,1954,901,79
2019-12,EV,ExpressJet Airlines LLC,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",108,14,4,0,3,7,2,1197,495,0,76,626,28
2019-12,EV,ExpressJet Airlines LLC,LNK,"Lincoln, NE: Lincoln Airport",3,2,1,0,0,1,0,189,9,0,2,178,4
2019-12,EV,ExpressJet Airlines LLC,LRD,"Laredo, TX: Laredo International",76,9,4,0,4,1,0,623,473,0,101,49,18
2019-12,EV,ExpressJet Airlines LLC,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",19,3,2,1,0,0,0,198,120,42,36,0,6
2019-12,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",57,10,5,1,2,2,0,781,532,61,74,114,20
2019-12,EV,ExpressJet Airlines LLC,MDT,"Harrisburg, PA: Harrisburg International",9,3,1,0,1,1,0,323,257,0,22,44,6
2019-12,EV,ExpressJet Airlines LLC,MEM,"Memphis, TN: Memphis International",98,25,8,0,6,11,1,1505,504,0,294,707,50
2019-12,EV,ExpressJet Airlines LLC,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",95,18,7,2,8,2,0,1039,361,79,384,215,37
2019-12,EV,ExpressJet Airlines LLC,MKE,"Milwaukee, WI: General Mitchell International",22,13,3,0,9,1,0,728,179,0,403,146,26
2019-12,EV,ExpressJet Airlines LLC,MLU,"Monroe, LA: Monroe Regional",61,7,2,0,2,3,0,719,309,0,119,291,14
2019-12,EV,ExpressJet Airlines LLC,MOB,"Mobile, AL: Mobile Regional",72,9,4,0,2,2,0,1310,922,10,49,329,17
2019-12,EV,ExpressJet Airlines LLC,MSN,"Madison, WI: Dane County Regional-Truax Field",61,22,9,0,9,5,3,2548,720,0,1260,568,45
2019-12,EV,ExpressJet Airlines LLC,MSP,"Minneapolis, MN: Minneapolis-St Paul International",48,9,4,0,4,1,0,678,440,0,167,71,18
2019-12,EV,ExpressJet Airlines LLC,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",10,1,0,0,0,0,0,38,12,0,17,9,1
2019-12,EV,ExpressJet Airlines LLC,MTJ,"Montrose/Delta, CO: Montrose Regional",7,1,0,1,0,0,0,142,0,142,0,0,2
2019-12,EV,ExpressJet Airlines LLC,OKC,"Oklahoma City, OK: Will Rogers World",17,3,1,1,1,0,0,184,33,91,38,22,6
2019-12,EV,ExpressJet Airlines LLC,OMA,"Omaha, NE: Eppley Airfield",36,9,4,0,2,3,0,533,215,0,101,217,18
2019-12,EV,ExpressJet Airlines LLC,ORD,"Chicago, IL: Chicago O'Hare International",1336,297,59,7,103,128,14,32446,12113,2303,7653,10377,594
2019-12,EV,ExpressJet Airlines LLC,ORF,"Norfolk, VA: Norfolk International",66,23,5,1,10,7,4,1677,429,210,583,455,46
2019-12,EV,ExpressJet Airlines LLC,PHL,"Philadelphia, PA: Philadelphia International",3,1,0,0,1,0,0,97,6,0,75,16,2
2019-12,EV,ExpressJet Airlines LLC,PIA,"Peoria, IL: General Downing - Peoria International",39,13,4,3,2,4,1,845,205,192,88,360,26
2019-12,EV,ExpressJet Airlines LLC,PIT,"Pittsburgh, PA: Pittsburgh International",34,11,1,2,6,2,0,628,60,153,279,136,22
2019-12,EV,ExpressJet Airlines LLC,PNS,"Pensacola, FL: Pensacola International",50,9,3,0,2,4,0,742,473,0,70,199,18
2019-12,EV,ExpressJet Airlines LLC,PSP,"Palm Springs, CA: Palm Springs International",15,5,1,0,3,1,0,195,91,0,79,25,10
2019-12,EV,ExpressJet Airlines LLC,PVD,"Providence, RI: Theodore Francis Green State",53,11,2,0,4,5,1,860,57,0,487,316,22
2019-12,EV,ExpressJet Airlines LLC,PWM,"Portland, ME: Portland International Jetport",50,22,7,0,5,10,1,1506,543,0,195,768,44
2019-12,EV,ExpressJet Airlines LLC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",30,4,1,0,0,3,0,185,40,4,3,138,8
2019-12,EV,ExpressJet Airlines LLC,RIC,"Richmond, VA: Richmond International",132,47,15,0,13,19,3,3343,993,23,726,1601,94
2019-12,EV,ExpressJet Airlines LLC,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",1,1,1,0,0,0,0,92,92,0,0,0,2
2019-12,EV,ExpressJet Airlines LLC,ROC,"Rochester, NY: Greater Rochester International",86,24,7,0,11,6,3,2369,992,0,681,696,48
2019-12,EV,ExpressJet Airlines LLC,SAT,"San Antonio, TX: San Antonio International",30,6,1,1,1,4,0,336,45,50,56,185,13
2019-12,EV,ExpressJet Airlines LLC,SAV,"Savannah, GA: Savannah/Hilton Head International",90,33,9,2,15,6,4,1957,620,139,639,559,65
2019-12,EV,ExpressJet Airlines LLC,SBN,"South Bend, IN: South Bend International",10,2,2,0,0,0,0,194,191,0,0,3,4
2019-12,EV,ExpressJet Airlines LLC,SDF,"Louisville, KY: Louisville Muhammad Ali International",25,7,1,0,6,0,0,199,28,0,171,0,14
2019-12,EV,ExpressJet Airlines LLC,SGF,"Springfield, MO: Springfield-Branson National",2,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,EV,ExpressJet Airlines LLC,SHV,"Shreveport, LA: Shreveport Regional",85,9,2,0,4,3,0,309,62,0,82,165,18
2019-12,EV,ExpressJet Airlines LLC,SLC,"Salt Lake City, UT: Salt Lake City International",4,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,EV,ExpressJet Airlines LLC,STL,"St. Louis, MO: St Louis Lambert International",178,55,21,0,20,14,5,5056,2294,10,1254,1498,110
2019-12,EV,ExpressJet Airlines LLC,SYR,"Syracuse, NY: Syracuse Hancock International",31,13,4,0,5,4,6,828,195,0,171,462,26
2019-12,EV,ExpressJet Airlines LLC,TUL,"Tulsa, OK: Tulsa International",109,22,8,1,7,7,0,1219,354,13,181,671,45
2019-12,EV,ExpressJet Airlines LLC,TUS,"Tucson, AZ: Tucson International",18,5,2,0,3,0,0,264,89,16,159,0,10
2019-12,EV,ExpressJet Airlines LLC,TVC,"Traverse City, MI: Cherry Capital",2,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,EV,ExpressJet Airlines LLC,TYS,"Knoxville, TN: McGhee Tyson",127,25,9,0,8,8,2,2493,1173,0,416,904,50
2019-12,EV,ExpressJet Airlines LLC,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",55,4,0,0,2,2,0,229,39,0,99,91,8
2019-12,EV,ExpressJet Airlines LLC,XNA,"Fayetteville, AR: Northwest Arkansas Regional",30,4,2,0,0,2,0,247,70,0,15,162,8
2019-12,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",13,1,0,0,0,1,0,87,7,0,8,72,2
2019-12,F9,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",21,2,0,0,1,1,1,73,14,0,25,34,4
2019-12,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",372,96,36,0,26,34,4,6410,2337,17,1078,2978,192
2019-12,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",157,27,6,0,5,15,2,1601,255,5,184,1157,53
2019-12,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",34,10,4,1,1,4,0,1000,527,19,64,390,20
2019-12,F9,Frontier Airlines Inc.,BFM,"Mobile, AL: Mobile Downtown",12,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,F9,Frontier Airlines Inc.,BIL,"Billings, MT: Billings Logan International",13,2,1,0,0,1,1,114,43,0,0,71,4
2019-12,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",12,3,1,0,2,0,0,96,34,0,62,0,6
2019-12,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",74,14,3,0,2,8,1,931,151,0,139,641,27
2019-12,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",59,15,4,0,7,4,0,1390,217,0,382,791,30
2019-12,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",13,7,2,0,1,5,0,219,44,0,23,152,15
2019-12,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",69,14,3,0,3,8,1,758,83,0,52,623,28
2019-12,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",34,9,4,0,2,3,0,414,168,0,77,169,18
2019-12,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",18,3,2,0,1,0,0,298,253,0,39,6,6
2019-12,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",17,3,1,0,2,0,0,146,47,0,88,11,6
2019-12,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",315,63,22,0,12,28,1,4351,1543,18,632,2158,125
2019-12,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",127,45,19,0,6,20,0,3762,1510,0,301,1951,90
2019-12,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",26,11,4,0,2,5,0,698,257,0,63,378,22
2019-12,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",104,8,1,0,2,5,0,446,84,0,84,278,16
2019-12,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",202,40,14,1,11,14,2,2271,637,28,587,1019,80
2019-12,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",92,10,3,0,1,6,0,989,280,23,75,611,20
2019-12,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1666,271,86,4,64,117,17,19434,5719,391,3103,10221,542
2019-12,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",88,15,6,0,5,3,1,1169,357,0,346,466,29
2019-12,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",46,6,2,0,3,1,1,434,176,9,87,162,12
2019-12,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",105,23,6,0,4,13,1,1766,284,41,202,1239,46
2019-12,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",11,1,0,0,0,1,0,39,16,0,0,23,2
2019-12,F9,Frontier Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",243,89,19,0,50,19,1,5789,1200,9,2758,1822,177
2019-12,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",26,2,1,0,0,1,2,187,21,36,27,103,4
2019-12,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",10,2,0,0,0,2,0,112,18,0,13,81,4
2019-12,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",100,30,7,1,9,13,2,2497,472,59,515,1451,60
2019-12,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",14,2,1,0,1,0,0,35,14,0,21,0,4
2019-12,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",23,7,4,0,2,2,0,591,374,0,140,77,15
2019-12,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",14,4,0,1,3,0,0,153,0,58,95,0,8
2019-12,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",60,12,0,0,6,6,0,1013,21,0,309,683,24
2019-12,F9,Frontier Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",26,1,0,0,1,0,2,105,0,35,70,0,2
2019-12,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",11,3,1,0,0,2,0,331,83,0,49,199,6
2019-12,F9,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",9,2,0,0,0,2,0,92,8,0,9,75,4
2019-12,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",24,9,3,0,2,4,0,795,598,0,50,147,18
2019-12,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",66,12,5,0,2,5,3,886,216,1,148,521,24
2019-12,F9,Frontier Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",17,3,1,0,0,2,0,239,101,0,0,138,6
2019-12,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",67,10,5,0,2,4,0,524,229,0,70,225,21
2019-12,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",200,65,24,1,16,24,2,4242,1232,114,711,2185,130
2019-12,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",14,4,2,0,0,2,0,601,339,0,10,252,8
2019-12,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1044,303,80,1,113,109,13,19602,5141,152,5984,8325,606
2019-12,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",102,24,5,0,12,6,0,1284,343,55,560,326,47
