date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,late_aircraft_ct,arr_cancelled,arr_delay,carrier_delay,weather_delay,nas_delay,late_aircraft_delay,total_delayed_flights
2018-12,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",1235,135,36,3,65,29,3,7947,1930,362,3430,2205,268
2018-12,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",679,80,18,3,50,9,0,4724,1145,325,2536,718,160
2018-12,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",81,14,7,1,4,2,0,1264,444,443,169,208,28
2018-12,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",341,63,10,0,51,2,0,3966,444,26,3431,65,126
2018-12,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",135,14,4,0,2,7,0,954,196,22,176,560,27
2018-12,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1351,279,58,4,172,44,9,16629,3960,389,8794,3466,557
2018-12,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",352,31,7,0,14,9,1,2552,347,0,993,1212,61
2018-12,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",416,48,15,1,18,15,0,3060,1275,80,681,1024,97
2018-12,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",191,19,5,0,14,0,0,986,204,0,782,0,38
2018-12,NK,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",151,8,2,0,5,2,0,409,98,0,221,90,17
2018-12,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",704,82,21,3,38,21,2,4322,760,358,1295,1909,165
2018-12,NK,Spirit Air Lines,PBG,"Plattsburgh, NY: Plattsburgh International",22,6,0,0,4,1,0,248,21,0,143,84,11
2018-12,NK,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",69,6,2,0,3,1,0,576,469,0,84,23,12
2018-12,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",58,8,2,0,4,2,1,510,41,0,416,53,16
2018-12,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",282,53,10,0,36,7,1,3367,532,0,2390,422,106
2018-12,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",93,7,3,0,3,0,0,967,683,13,267,4,13
2018-12,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",180,20,4,0,8,7,0,1226,232,17,509,468,39
2018-12,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",62,12,3,0,7,2,3,469,75,0,303,91,24
2018-12,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",453,71,14,0,46,10,2,3527,972,0,1800,755,141
2018-12,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",149,23,7,0,10,5,0,1809,1113,0,301,395,45
2018-12,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",87,13,2,0,8,3,0,727,110,0,288,329,26
2018-12,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",145,54,18,1,24,11,0,3148,1423,38,1023,664,108
2018-12,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",44,5,1,2,2,0,0,291,100,77,89,25,10
2018-12,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",650,87,22,2,46,17,2,5132,1613,97,1812,1610,174
2018-12,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",99,20,5,1,3,11,5,1189,135,162,112,776,40
2018-12,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",133,22,7,2,3,10,8,1338,451,165,77,645,44
2018-12,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",125,19,9,0,2,8,3,1140,489,0,97,554,38
2018-12,OH,PSA Airlines Inc.,ART,"Watertown, NY: Watertown International",26,6,3,2,0,1,1,395,170,90,0,135,12
2018-12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",109,30,8,2,9,11,6,1420,262,74,307,775,60
2018-12,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",210,27,8,1,7,11,14,996,253,52,215,476,54
2018-12,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",81,13,5,2,3,2,4,621,210,158,109,144,25
2018-12,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",153,20,8,1,3,8,2,1178,408,29,115,626,40
2018-12,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",23,2,1,0,1,0,0,148,113,0,22,13,4
2018-12,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",282,52,22,4,13,14,8,2928,1391,276,406,855,105
2018-12,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",100,16,8,0,2,5,1,772,322,0,92,358,31
2018-12,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",53,14,8,1,2,4,6,846,346,35,63,402,29
2018-12,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",90,11,2,0,3,5,4,545,82,66,102,295,21
2018-12,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",33,6,3,0,0,3,1,170,91,0,7,72,12
2018-12,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",7,2,2,0,0,0,0,108,108,0,0,0,4
2018-12,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",199,28,8,4,7,9,8,1491,527,151,210,603,56
2018-12,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",260,67,25,4,9,28,10,4285,1516,476,318,1975,133
2018-12,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",170,31,12,2,4,14,8,1482,445,85,124,828,63
2018-12,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",122,18,4,1,4,8,11,678,177,23,110,368,35
2018-12,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",231,46,15,2,13,16,10,2514,980,52,340,1116,92
2018-12,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",61,9,4,1,2,2,4,304,108,28,46,122,18
2018-12,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",236,31,12,0,4,14,9,1838,763,32,190,853,61
2018-12,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7525,1150,270,29,301,548,453,65138,19181,2092,9626,34159,2298
2018-12,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",82,12,2,1,2,7,3,782,79,73,139,491,24
2018-12,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",217,52,21,2,8,20,7,3433,1172,156,297,1777,103
2018-12,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",420,77,25,5,13,33,10,4480,1245,595,432,2185,153
2018-12,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",111,14,4,0,3,6,8,774,172,92,164,346,27
2018-12,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",566,105,30,7,20,47,12,7270,2194,358,682,4024,209
2018-12,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2326,369,95,4,106,164,42,23444,6045,209,4305,12832,738
2018-12,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",108,19,7,1,5,7,5,808,262,28,115,403,39
2018-12,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",94,18,5,0,2,11,2,809,223,5,56,515,36
2018-12,OH,PSA Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",62,15,6,0,2,6,3,899,206,5,57,631,29
2018-12,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",80,17,8,1,3,5,7,808,336,75,96,301,34
2018-12,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",158,22,7,1,5,8,10,763,276,60,187,230,43
2018-12,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",120,26,12,0,5,8,8,1252,466,15,254,517,51
2018-12,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",54,12,5,1,2,4,4,599,214,85,80,220,24
2018-12,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",123,15,5,0,3,7,8,1041,292,4,77,668,30
2018-12,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",222,41,12,1,11,16,9,3535,1816,51,396,1219,81
2018-12,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",420,77,30,2,15,29,20,3976,1617,208,472,1679,153
2018-12,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",176,47,21,0,9,16,13,2201,959,11,238,988,93
2018-12,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",131,20,7,0,2,11,8,1186,317,31,117,721,40
2018-12,OH,PSA Airlines Inc.,HVN,"New Haven, CT: Tweed New Haven",87,17,3,2,3,8,5,871,170,57,86,558,33
2018-12,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",172,25,5,3,8,9,9,1137,241,139,239,518,50
2018-12,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",198,26,8,2,5,11,7,1038,236,95,131,576,52
2018-12,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",125,13,4,0,4,4,2,618,160,5,147,260,25
2018-12,OH,PSA Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",2,0,0,0,0,0,0,0,0,0,0,0,0
2018-12,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",140,26,11,2,5,8,5,1555,521,104,253,624,52
2018-12,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",102,14,6,0,3,5,2,718,344,12,142,220,28
2018-12,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",104,17,3,1,11,2,2,1025,282,41,563,139,34
2018-12,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",99,18,4,2,7,4,6,517,142,48,177,150,35
2018-12,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",140,30,5,0,18,7,2,2036,463,0,954,619,60
2018-12,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",105,14,4,1,6,3,6,625,220,44,253,108,28
2018-12,OH,PSA Airlines Inc.,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",36,3,2,0,0,1,4,81,32,0,3,46,6
2018-12,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",31,2,1,0,0,1,0,49,36,0,0,13,4
2018-12,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",52,8,2,0,2,4,4,329,101,37,31,160,16
2018-12,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",104,17,7,0,6,3,4,795,319,19,219,238,33
2018-12,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",23,0,0,0,0,0,0,0,0,0,0,0,0
2018-12,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",102,11,4,1,2,4,4,416,122,83,74,137,22
2018-12,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",111,18,7,0,3,8,5,1020,272,46,123,579,36
2018-12,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",86,20,10,0,4,6,5,902,416,1,106,379,40
2018-12,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",105,26,6,2,7,11,9,1479,281,124,246,828,52
2018-12,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",117,19,4,1,3,11,4,1088,92,95,76,825,38
2018-12,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",8,1,0,0,0,1,2,50,0,0,7,43,2
2018-12,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",225,33,14,1,4,14,9,1522,532,83,122,785,66
2018-12,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",136,38,16,1,7,14,7,1722,632,65,208,817,76
2018-12,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",61,10,4,0,3,3,4,292,102,20,75,95,20
2018-12,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",62,8,3,0,1,3,4,467,141,21,35,270,15
2018-12,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",178,23,4,1,7,11,6,1378,250,22,289,817,46
2018-12,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",407,83,31,5,14,32,9,4441,1406,416,509,2096,165
2018-12,OH,PSA Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",20,5,3,0,1,2,2,142,82,0,18,42,11
2018-12,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1258,238,64,3,76,94,15,16325,4369,77,4149,7718,475
2018-12,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",56,6,3,1,1,1,4,158,55,52,18,33,12
2018-12,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",168,20,10,0,1,9,7,1155,441,0,52,662,40
2018-12,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",146,29,9,1,8,11,6,1690,441,45,377,827,58
2018-12,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",175,33,16,1,7,8,3,2134,1399,22,193,505,65
2018-12,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",131,17,4,1,4,8,6,1063,281,37,103,624,34
2018-12,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",224,40,13,1,8,18,13,2484,933,63,253,1235,80
2018-12,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",92,15,4,0,3,8,6,634,148,7,66,413,30
2018-12,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",117,18,9,0,2,6,2,1166,579,24,87,476,35
2018-12,OH,PSA Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",25,14,4,0,10,0,1,427,89,2,336,0,28
2018-12,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",327,68,13,6,17,31,11,3426,529,394,574,1929,135
2018-12,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",231,32,12,1,4,16,9,2023,573,18,132,1300,65
2018-12,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",61,11,4,0,2,4,4,921,320,11,117,473,21
2018-12,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",74,15,6,0,4,5,6,672,253,5,95,319,30
2018-12,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",163,19,5,1,5,8,5,761,112,47,130,442,38
2018-12,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",139,26,9,2,5,10,4,1282,474,62,135,611,52
2018-12,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",115,21,11,2,4,5,5,1296,544,215,171,366,43
2018-12,OH,PSA Airlines Inc.,TOL,"Toledo, OH: Toledo Express",61,10,3,0,2,4,4,593,96,0,47,450,19
2018-12,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",31,4,2,0,2,0,1,77,31,0,41,5,8
2018-12,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",284,61,17,4,8,30,11,3487,761,407,279,1985,120
2018-12,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",110,17,5,1,6,5,6,630,120,61,203,246,34
2018-12,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",137,39,11,0,15,13,7,1779,633,6,364,776,78
2018-12,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",137,18,5,0,11,2,0,803,285,0,328,190,36
2018-12,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",208,44,13,0,16,15,6,2820,836,7,730,1247,88
2018-12,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62,11,3,3,3,2,3,4169,1480,2091,85,513,22
2018-12,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",80,13,3,3,3,4,0,1106,92,732,57,225,26
2018-12,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",152,30,6,1,9,14,2,2049,511,12,336,1190,60
2018-12,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",59,8,4,0,3,2,2,540,351,0,101,88,17
2018-12,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",52,3,0,2,0,1,1,854,0,815,0,39,6
2018-12,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",739,250,56,13,102,79,45,20272,5802,1019,6583,6868,500
2018-12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2182,447,81,30,113,223,11,40625,10682,7745,4700,17494,894
2018-12,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",185,35,12,2,11,10,1,3016,1234,745,438,599,70
2018-12,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",304,53,13,3,16,21,0,3536,838,397,563,1738,106
2018-12,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",207,47,15,2,15,15,6,2755,1144,154,560,897,94
2018-12,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",77,8,1,3,3,1,0,973,41,833,81,18,16
2018-12,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",16,8,6,0,0,2,0,514,425,0,14,75,16
2018-12,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",49,3,0,0,0,3,0,142,0,0,4,138,6
2018-12,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",156,30,9,0,4,17,2,1711,451,0,142,1118,60
2018-12,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",64,6,5,0,1,0,0,563,542,0,21,0,12
2018-12,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",189,41,10,2,7,21,0,3030,1138,261,311,1320,81
2018-12,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",145,19,5,2,5,7,0,880,261,90,169,360,38
2018-12,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",150,23,9,1,5,8,0,2067,734,801,117,415,46
2018-12,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62,13,2,1,6,4,0,1114,125,557,191,241,26
2018-12,OO,SkyWest Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20,7,5,0,1,1,0,1220,1122,0,21,77,14
2018-12,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",626,148,38,4,36,69,1,10377,3106,217,1527,5502,295
2018-12,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",871,130,27,6,28,69,5,9055,1915,1440,963,4737,260
2018-12,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",146,36,5,2,11,18,0,2169,504,106,545,1003,72
2018-12,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",87,15,6,1,2,6,0,2334,1230,678,74,352,30
2018-12,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",52,6,1,4,1,0,1,1916,49,1822,27,18,12
2018-12,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",93,17,6,1,1,9,5,877,280,23,26,548,34
2018-12,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",57,2,1,0,1,0,0,103,68,0,35,0,4
2018-12,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",86,26,9,0,6,11,5,2050,956,0,198,896,52
2018-12,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",12,2,1,0,1,0,0,103,46,0,57,0,4
2018-12,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",123,29,9,3,8,8,0,1911,526,472,386,527,57
2018-12,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",260,54,19,1,11,23,6,3242,1035,127,536,1544,108
2018-12,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19,4,2,0,1,1,0,791,464,0,26,301,8
2018-12,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",194,48,12,2,16,18,0,2711,729,84,626,1116,96
2018-12,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",52,13,3,0,9,1,0,663,250,0,337,76,26
2018-12,OO,SkyWest Airlines Inc.,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",51,11,4,0,3,5,4,560,181,0,121,258,23
2018-12,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",254,51,8,5,15,23,0,2719,506,355,622,1236,102
2018-12,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",62,12,1,1,8,2,4,540,114,26,213,187,24
2018-12,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",106,20,5,0,9,6,0,2538,1728,0,256,554,40
2018-12,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",220,42,19,0,9,14,0,3019,2055,0,229,735,84
2018-12,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",56,6,2,0,4,0,0,200,97,0,103,0,12
2018-12,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",57,15,2,0,11,2,0,657,129,0,330,198,30
2018-12,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",161,29,8,3,8,10,0,1389,502,173,262,452,58
2018-12,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",295,68,21,1,22,24,13,5878,3347,71,744,1707,136
2018-12,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",168,25,10,1,8,6,0,1127,490,130,264,243,50
2018-12,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",61,19,4,0,8,8,5,1154,410,0,241,503,39
2018-12,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",54,9,2,3,1,4,3,620,254,140,12,214,19
2018-12,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",55,11,2,1,3,4,0,411,81,35,90,205,21
2018-12,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",486,114,40,3,32,38,0,9215,5476,85,1118,2507,227
2018-12,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",18,1,0,0,0,1,0,23,0,0,11,12,2
2018-12,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",89,10,3,0,3,5,0,410,231,0,76,103,21
2018-12,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",40,8,3,1,1,3,3,805,203,69,63,470,16
2018-12,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",91,12,5,0,2,5,1,504,224,17,60,203,24
2018-12,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",144,41,10,4,13,15,1,3100,1069,262,449,1320,83
2018-12,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",31,3,2,0,0,1,0,228,192,0,4,32,6
2018-12,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",394,78,14,0,33,30,5,5383,1492,13,1411,2467,155
2018-12,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",182,18,7,0,7,4,0,1129,610,8,301,210,36
2018-12,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",114,17,7,1,5,5,2,866,359,83,167,257,35
2018-12,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3497,609,126,20,184,279,48,54821,19634,2606,7424,25156,1218
2018-12,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1268,330,66,9,121,134,41,26220,8789,1263,5096,11072,660
2018-12,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",115,21,2,2,5,11,0,1096,223,249,151,473,41
2018-12,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",182,25,6,6,6,7,1,1448,443,393,295,317,50
2018-12,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",47,8,3,1,2,2,0,460,131,70,77,182,16
2018-12,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",167,33,10,1,10,13,0,1954,673,28,274,979,67
2018-12,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3043,412,124,23,91,174,16,43183,18462,6051,3257,15402,824
2018-12,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",53,9,4,0,3,2,4,1407,1037,0,141,229,18
2018-12,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",50,5,1,1,0,3,0,889,70,675,7,137,10
2018-12,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",61,18,7,1,4,6,0,1092,646,72,105,269,36
2018-12,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",106,32,9,0,16,7,3,3409,1535,37,982,855,64
2018-12,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",57,7,0,3,2,3,1,616,0,454,46,116,15
2018-12,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",106,25,7,0,9,9,0,1446,582,9,262,593,50
2018-12,OO,SkyWest Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",80,8,3,0,2,3,1,455,113,0,61,281,16
2018-12,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",51,5,2,1,1,1,0,275,96,89,18,72,10
